Project,CommitID,Developer,Title,Summary,IssueKey,IssueType,CreatedDate,ResolvedDate,PatternChanges
MINA,8bce21536c429ce90f23a3fe09477d683b69a600,Trustin Lee,[DIRMINA-165] Easy and performant copy of the ByteBuffer,Easy and performant copy of the ByteBuffer,DIRMINA-165,Improvement,Fri- 13 Jan 2006 21:34:58 +0000,Wed- 22 Mar 2006 17:03:07 +0000,1 instances of the Factory Pattern were ADDED,1 instances of the Method Pattern were ADDED,
MINA,144d8fea7c22b40b7f47593575e398c1542a8f9a,Unassigned,[DIRMINA-209] SocketIoProcessor singleton causes performance wall under load,SocketIoProcessor singleton causes performance wall under load,DIRMINA-209,Bug,Sat- 29 Apr 2006 06:32:20 +0000,Sat- 29 Apr 2006 23:46:35 +0000,1 instances of the Mediator Pattern were ADDED,
MINA,9b353be9c76e2ec8946b0be30d78c94430400ed4,Peter A Royal Jr.,[DIRMINA-206] Prevent OutOfMemoryError when a server or a client is overloaded,Prevent OutOfMemoryError when a server or a client is overloaded,DIRMINA-206,Improvement,Wed- 12 Apr 2006 17:22:57 +0000,Tue- 26 Sep 2006 05:06:26 +0000,1 instances of the Facade Pattern were ADDED,1 instances of the Flyweight Pattern were ADDED,2 instances of the Mediator Pattern were ADDED,
MINA,957d6c95b0134453429123aca46ed79bce6a8a0f,Trustin Lee,[DIRMINA-260] Utilize backport-util-concurrent Executor,Utilize backport-util-concurrent Executor,DIRMINA-260,Improvement,Fri- 8 Sep 2006 03:34:13 +0000,Fri- 8 Sep 2006 03:36:09 +0000,1 instances of the Adapter Pattern were REMOVED,1 instances of the Facade Pattern were REMOVED,4 instances of the Mediator Pattern were REMOVED,1 instances of the Observer Pattern were REMOVED,
MINA,b8acf1011ddecf64a72cb37e7338ac56c1577ead,Unassigned,[DIRMINA-185] Refactor IoFilter life cycle management,Refactor IoFilter life cycle management,DIRMINA-185,Improvement,Sun- 5 Mar 2006 19:02:26 +0000,Sat- 29 Apr 2006 23:45:40 +0000,1 instances of the Singleton Pattern were REMOVED,1 instances of the Decorator Pattern were ADDED,1 instances of the Flyweight Pattern were REMOVED,
MINA,c7b41628bbfd46b3e26e2faff809cadaadccc28e,Peter A Royal Jr.,[DIRMINA-184] Allow ThreadPool used by ThreadPoolFilter to be pluggable,Allow ThreadPool used by ThreadPoolFilter to be pluggable,DIRMINA-184,Improvement,Sun- 5 Mar 2006 09:44:42 +0000,Mon- 15 May 2006 00:47:47 +0000,3 instances of the Mediator Pattern were ADDED,1 instances of the Observer Pattern were ADDED,
MINA,b4f6595f2352fa4763007beb26b9205838355e44,Trustin Lee,[DIRMINA-190] ThreadModel interface which encapsulates ThreadPoolFilter composition.,ThreadModel interface which encapsulates ThreadPoolFilter composition.,DIRMINA-190,New Feature,Sun- 12 Mar 2006 17:24:56 +0000,Sun- 12 Mar 2006 17:38:58 +0000,1 instances of the Adapter Pattern were ADDED,1 instances of the Facade Pattern were ADDED,1 instances of the Flyweight Pattern were ADDED,1 instances of the Mediator Pattern were ADDED,
MINA,805db5f3926a9e51d8b9b8539186029e70e7eae9,Trustin Lee,[DIRMINA-243] Mark is lost after buffer expansion (autoexpand),Mark is lost after buffer expansion (autoexpand),DIRMINA-243,Bug,Thu- 10 Aug 2006 18:37:23 +0000,Fri- 11 Aug 2006 05:46:23 +0000,1 instances of the Mediator Pattern were ADDED,
MINA,b6a4ebf0451647ef394ebe5cfb8e99786886b5f5,Trustin Lee,[DIRMINA-179] Stream compression support,Stream compression support,DIRMINA-179,New Feature,Thu- 2 Mar 2006 19:09:25 +0000,Sun- 12 Mar 2006 11:23:08 +0000,2 instances of the Adapter Pattern were ADDED,1 instances of the Flyweight Pattern were ADDED,1 instances of the Mediator Pattern were ADDED,
MINA,41aae707c731ff2bdaa22e61ebc9172dbe035f30,Trustin Lee,[DIRMINA-215] IoFuture.Callback.CLOSE,IoFuture.Callback.CLOSE,DIRMINA-215,New Feature,Mon- 15 May 2006 15:48:52 +0000,Wed- 17 May 2006 10:59:24 +0000,1 instances of the Flyweight Pattern were ADDED,1 instances of the Mediator Pattern were ADDED,
MINA,72dfee362a425a31d0f7173e9a46f6c4c29d5ab5,Trustin Lee,[DIRMINA-251] PooledThreadModel must allow the application to specify a ThreadPool implementation,PooledThreadModel must allow the application to specify a ThreadPool implementation,DIRMINA-251,Improvement,Tue- 5 Sep 2006 04:07:39 +0000,Wed- 6 Sep 2006 03:06:40 +0000,1 instances of the Adapter Pattern were ADDED,
MINA,19a9be0e18ed6c68ada9bae2ea6e21a8bdc17ad5,Trustin Lee,[DIRMINA-162] datagram session management fails,datagram session management fails,DIRMINA-162,Bug,Wed- 11 Jan 2006 07:55:53 +0000,Tue- 12 Sep 2006 09:27:30 +0000,1 instances of the Factory Pattern were REMOVED,1 instances of the Method Pattern were REMOVED,1 instances of the Composite Pattern were REMOVED,1 instances of the Facade Pattern were ADDED,1 instances of the Flyweight Pattern were ADDED,2 instances of the Mediator Pattern were REMOVED,
